Trx Number/ Cross Ref,Transaction Source,Transaction Class,Transaction Type,Complete,Status,Bill-to Customer,__amount_target_col__,Currency,Transaction Date,Operating Company (OpCo),Accounting Date,Batch Name,Bill-to Customer Site,Due Date,Primary Salesperson,Po Number,Bill-to Customer Account Number,Document Number
243644,Conversion,Invoice,Invoice,Yes,Complete,DAYCO HEATING & AIR,654.29,USD,2026-02-06 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3374,2026-03-08 00:00:00,Dorse House Account,106267277,3606,1.510000005e+11
243949,Conversion,Invoice,Invoice,Yes,Complete,APOLLO MECHANICAL CONTRACTORS,430,USD,2026-01-28 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2169,2026-02-27 00:00:00,Dorse House Account,23939/W-00001,3049,1.510000001e+11
244397,Conversion,Invoice,Invoice,Yes,Complete,PACIFIC ONE CONSTRUCTION INC,215,USD,2026-02-02 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34311,2026-03-04 00:00:00,Dorse House Account,Parkshore,4049,1.510000001e+11
246135,Conversion,Invoice,Invoice,Yes,Complete,PACIFIC ONE CONSTRUCTION INC,484,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34311,2026-03-29 00:00:00,Dorse House Account,2925 Madison,4049,1.510000015e+11
245290,Conversion,Invoice,Invoice,Yes,Complete,MCKINSTRY COMPANY,828,USD,2026-02-19 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4222,2026-03-21 00:00:00,Dorse House Account,26047070,3442,1.510000004e+11
245954,Conversion,Invoice,Invoice,Yes,Complete,MCKINSTRY COMPANY,933.2,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4222,2026-03-29 00:00:00,Dorse House Account,26055156,3442,1.510000014e+11
244740,Conversion,Invoice,Invoice,Yes,Complete,NARROWS HEATING & AIR COND,21,USD,2026-01-29 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3607,2026-02-28 00:00:00,Dorse House Account,C25-5590,4126,1.510000012e+11
243281-2,Conversion,Invoice,Invoice,Yes,Complete,OCEAN PARK MECHANICAL INC,1173.92,USD,2025-12-22 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2522,2026-01-21 00:00:00,Dorse House Account,2245-2720,3557,1.510000013e+11
242946,Conversion,Invoice,Invoice,Yes,Complete,OCEAN PARK MECHANICAL INC,188.74,USD,2025-12-17 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2522,2026-01-16 00:00:00,Dorse House Account,2511-2720,3557,1.510000011e+11
245643,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,1978.59,USD,2026-02-24 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-26 00:00:00,Dorse House Account,693953,3377,1.510000001e+11
243167,Conversion,Invoice,Invoice,Yes,Complete,AMS,195,USD,2025-12-29 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2232,2026-01-28 00:00:00,Dorse House Account,Polaris at Totem Lake,3112,1.510000013e+11
243645,Conversion,Invoice,Invoice,Yes,Complete,COOLSYS LIGHT COMMERCIAL SOLUTIONS,450,USD,2026-01-05 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3736,2026-02-04 00:00:00,Dorse House Account,OR8231029,3742,1.510000014e+11
246017,Conversion,Invoice,Invoice,Yes,Complete,COLLEGE PLACE HEATING,548.53,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4655,2026-03-29 00:00:00,Dorse House Account,PO 43093,4086,1.510000013e+11
243978,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,203.72,USD,2026-01-16 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-15 00:00:00,Dorse House Account,686285,3377,1.51e+11
245807,Conversion,Invoice,Invoice,Yes,Complete,EMERALD AIRE INC,481.2,USD,2026-02-25 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3175,2026-03-27 00:00:00,Dorse House Account,2250602,4293,1.510000014e+11
235905-13,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,1025.02,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-03-29 00:00:00,Dorse House Account,PO025716-1,4269,1.510000001e+11
242818,Conversion,Invoice,Invoice,Yes,Complete,ACCO ENGINEERED SYSTEMS (401856),56560,USD,2026-01-17 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,5060,2026-02-16 00:00:00,Dorse House Account,258553,3666,1.510000016e+11
243412,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,4190,USD,2026-01-21 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-02-20 00:00:00,Dorse House Account,PO036510-1,4269,1.510000008e+11
240456-1,Conversion,Invoice,Invoice,Yes,Complete,DIAMOND HEATING,1700,USD,2025-12-23 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2312,2026-01-22 00:00:00,Dorse House Account,Owens II,4231,1.510000009e+11
243215,Conversion,Invoice,Invoice,Yes,Complete,ABSOLUTE COMFORT TECHNOLOGY,725,USD,2026-01-09 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3493,2026-02-08 00:00:00,Dorse House Account,240269,4229,1.51000001e+11
244890,Conversion,Invoice,Invoice,Yes,Complete,HOLMBERG COMPANY,449.1,USD,2026-02-04 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3333,2026-03-06 00:00:00,Dorse House Account,4393-0-233700-7,3828,1.510000016e+11
243228-1,Conversion,Invoice,Invoice,Yes,Complete,EVERGREEN REFRIGERATION LLC,16095,USD,2026-02-23 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3971,2026-03-25 00:00:00,Dorse House Account,BF928381,4103,1.510000015e+11
242098-2,Conversion,Invoice,Invoice,Yes,Complete,AMS,2050,USD,2026-02-21 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2232,2026-03-23 00:00:00,Dorse House Account,Victory Northgate,3112,1.510000011e+11
243712-3,Conversion,Invoice,Invoice,Yes,Complete,DIRECT MECHANICAL CONTRACTORS,788.33,USD,2026-01-26 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3036,2026-02-25 00:00:00,Dorse House Account,2187,3034,1.510000004e+11
244296,Conversion,Invoice,Invoice,Yes,Complete,MORGAN MECHANICAL LLC,254.99,USD,2026-01-19 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3610,2026-02-18 00:00:00,Dorse House Account,PO 30761,3183,1.510000008e+11
208736-3,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,2200,USD,2025-01-30 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2025-03-01 00:00:00,Dorse House Account,525906,3377,1.51000001e+11
245054,Conversion,Invoice,Invoice,Yes,Complete,STEELE MECHANICAL,1679,USD,2026-02-10 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34315,2026-03-12 00:00:00,Dorse House Account,Mosaic,3387,1.510000003e+11
245873,Conversion,Invoice,Invoice,Yes,Complete,TRIMBLE MECHANICAL,73.32,USD,2026-02-25 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2819,2026-03-27 00:00:00,Dorse House Account,3284,4006,1.510000008e+11
245971,Conversion,Invoice,Invoice,Yes,Complete,EVERGREEN REFRIGERATION LLC,9.62,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3971,2026-03-29 00:00:00,Dorse House Account,sp929191,4103,1.510000016e+11
243561-2,Conversion,Invoice,Invoice,Yes,Complete,AMS,192,USD,2026-01-09 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2232,2026-02-08 00:00:00,Dorse House Account,WORP - Kolter,3112,1.510000005e+11
245714-1,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,79.6,USD,2026-02-25 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-27 00:00:00,Dorse House Account,694051,3377,1.510000013e+11
245317,Conversion,Invoice,Invoice,Yes,Complete,TRS MECHANICAL INC,2358.7,USD,2026-02-26 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4972,2026-03-28 00:00:00,Dorse House Account,23696,3498,1.510000002e+11
244327,Conversion,Invoice,Invoice,Yes,Complete,TRS MECHANICAL INC,396.97,USD,2026-02-02 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4972,2026-03-04 00:00:00,Dorse House Account,22727,3498,1.510000017e+11
245635-3,Conversion,Invoice,Invoice,Yes,Complete,UNITED SYSTEMS MECHANICAL INC,24.38,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3714,2026-03-29 00:00:00,Dorse House Account,54428-9922,4010,1.510000007e+11
244684,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,4300,USD,2026-02-02 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-04 00:00:00,Dorse House Account,689862,3377,1.510000012e+11
244926,Conversion,Invoice,Invoice,Yes,Complete,AUBURN MECHANICAL INC,700.98,USD,2026-02-04 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2253,2026-03-06 00:00:00,Dorse House Account,1A4104.01-632,3125,1.510000016e+11
242391,Conversion,Credit Memo,Credit Memo,No,Incomplete,POLHAMUS HEATING,-410.9,USD,2026-01-22 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2019707,4859,NaT,Dorse House Account,TE105793-1,3747,
244627,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,160,USD,2026-01-30 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-01 00:00:00,Dorse House Account,689895,3377,1.510000012e+11
244867,Conversion,Invoice,Invoice,Yes,Complete,LEGACY HEATING AND COOLING,1485,USD,2026-02-26 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34313,2026-03-28 00:00:00,Dorse House Account,RD0029,3887,1.510000015e+11
242644,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,5765,USD,2026-01-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-02-26 00:00:00,Dorse House Account,31563,4289,1.510000006e+11
244347,Conversion,Invoice,Invoice,Yes,Complete,VITAL MECHANICAL SERVICE,737.2,USD,2026-01-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2472,2026-02-19 00:00:00,Dorse House Account,305415,4042,1.510000003e+11
244394,Conversion,Invoice,Invoice,Yes,Complete,OCEAN PARK MECHANICAL INC,159.81,USD,2026-01-22 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2522,2026-02-21 00:00:00,Dorse House Account,2201-2725,3557,1.510000005e+11
244918,Conversion,Invoice,Invoice,Yes,Complete,COOLSYS LIGHT COMMERCIAL SOLUTIONS,150,USD,2026-02-02 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3736,2026-03-04 00:00:00,Dorse House Account,OR8235520,3742,1.510000014e+11
231605,Conversion,Invoice,Invoice,Yes,Complete,APOLLO MECHANICAL CONTRACTORS,1694,USD,2025-04-29 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2169,2025-05-29 00:00:00,Dorse House Account,F1185/W-00147,3049,1.510000009e+11
239531,Conversion,Invoice,Invoice,Yes,Complete,GB SYSTEMS,64,USD,2025-09-23 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4762,2025-10-23 00:00:00,Dorse House Account,ms3r,3739,1.510000013e+11
243076,Conversion,Invoice,Invoice,Yes,Complete,ALPINE SUMMIT HEATING & COOLING,205.5,USD,2026-02-06 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34330,2026-02-06 00:00:00,Dorse House Account,,2011,1.510000004e+11
245642-1,Conversion,Invoice,Invoice,Yes,Complete,DK SYSTEMS,80,USD,2026-02-24 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2999,2026-03-26 00:00:00,Dorse House Account,63980,3243,1.510000016e+11
243366,Conversion,Invoice,Invoice,Yes,Complete,HOOVER COMMERCIAL REFRIGERATION INC,325,USD,2025-12-29 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3785,2026-01-28 00:00:00,Dorse House Account,29721,3836,1.510000016e+11
244303,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,1095,USD,2026-01-22 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-21 00:00:00,Dorse House Account,687595,3377,1.510000009e+11
245771,Conversion,Invoice,Invoice,Yes,Complete,AMS,690,USD,2026-02-24 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2232,2026-03-26 00:00:00,Dorse House Account,025-005,3112,1.510000015e+11
244794-1,Conversion,Invoice,Invoice,Yes,Complete,MCKINSTRY COMPANY,169.62,USD,2026-02-19 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4222,2026-03-21 00:00:00,Dorse House Account,25357078,3442,1.510000008e+11
245689,Conversion,Invoice,Invoice,Yes,Complete,MCKINSTRY COMPANY,98.06,USD,2026-02-24 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4222,2026-03-26 00:00:00,Dorse House Account,26049101,3442,1.510000004e+11
245814,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,493.02,USD,2026-02-24 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-26 00:00:00,Dorse House Account,694522,3377,1.510000003e+11
244037-2,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,2111.55,USD,2026-01-16 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-15 00:00:00,Dorse House Account,686662,3377,1.51000001e+11
239780-3,Conversion,Invoice,Invoice,Yes,Complete,AMS,4500,USD,2025-12-16 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2232,2026-01-15 00:00:00,Dorse House Account,022-014,3112,1.510000015e+11
245518,Conversion,Invoice,Invoice,Yes,Complete,AIR DESIGN,3300,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2425,2026-03-29 00:00:00,Dorse House Account,Furnace FSD,3583,1.510000009e+11
242642,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,14085,USD,2026-02-03 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-03-05 00:00:00,Dorse House Account,31567,4289,1.510000006e+11
244406,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,186.09,USD,2026-01-22 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-21 00:00:00,Dorse House Account,687834,3377,1.510000012e+11
242279,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,1701,USD,2026-02-24 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-03-26 00:00:00,Dorse House Account,PO034179,4269,1.510000004e+11
245513,Conversion,Invoice,Invoice,Yes,Complete,STEELHEAD MECHANICAL,29,USD,2026-02-13 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2180,2026-03-15 00:00:00,Dorse House Account,Cabinet gorge,3543,1.510000009e+11
244896,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,363.82,USD,2026-02-04 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-06 00:00:00,Dorse House Account,690809,3377,1.510000015e+11
244330,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,313.74,USD,2026-01-22 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-21 00:00:00,Dorse House Account,687573,3377,1.51e+11
241571,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,248.55,USD,2026-02-04 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-03-06 00:00:00,Dorse House Account,PO034158,4269,1.510000016e+11
245178,Conversion,Invoice,Invoice,Yes,Complete,AMS,615,USD,2026-02-17 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2232,2026-03-19 00:00:00,Dorse House Account,PF Sammamish,3112,1.510000011e+11
242970,Conversion,Invoice,Invoice,Yes,Complete,OCEAN PARK MECHANICAL INC,1456.2,USD,2025-12-17 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2522,2026-01-16 00:00:00,Dorse House Account,2333-2720,3557,1.510000015e+11
245343,Conversion,Invoice,Invoice,Yes,Complete,DELTA TECHNOLOGY CORPORATION,2259.6,USD,2026-02-19 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4595,2026-03-21 00:00:00,Dorse House Account,2493,3607,1.510000002e+11
245803,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,225,USD,2026-02-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-22 00:00:00,Dorse House Account,694470,3377,1.510000003e+11
245500,Conversion,Invoice,Invoice,Yes,Complete,EMERALD AIRE INC,275,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3175,2026-03-29 00:00:00,Dorse House Account,A250408504,4293,1.510000016e+11
245796,Conversion,Invoice,Invoice,Yes,Complete,CAMPBELL & COMPANY INC,535,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3800,2026-03-29 00:00:00,Dorse House Account,1250148,4252,1.510000009e+11
238755,Conversion,Invoice,Invoice,Yes,Complete,EMPLOYEE PURCHASE,722,USD,2025-09-30 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3171,2025-09-30 00:00:00,Dorse House Account,Erik Foster,3027,1.510000007e+11
245233,Conversion,Invoice,Invoice,Yes,Complete,AUBURN MECHANICAL INC,6058.02,USD,2026-02-13 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2253,2026-03-15 00:00:00,Dorse House Account,1A4104.010647,3125,1.510000016e+11
242542,Conversion,Invoice,Invoice,Yes,Complete,AMS,2825,USD,2025-12-18 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2232,2026-01-17 00:00:00,Dorse House Account,Worp,3112,1.510000011e+11
244252,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,1785,USD,2026-01-22 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-21 00:00:00,Dorse House Account,686323,3377,1.51e+11
244591,Conversion,Invoice,Invoice,Yes,Complete,LEGACY HEATING AND COOLING,11290,USD,2026-02-24 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34313,2026-03-26 00:00:00,Dorse House Account,JM00575,3887,1.510000008e+11
245228-3,Conversion,Invoice,Invoice,Yes,Complete,UNITED SYSTEMS MECHANICAL INC,1040,USD,2026-02-28 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3714,2026-03-30 00:00:00,Dorse House Account,54347-9897,4010,1.510000009e+11
246038,Conversion,Invoice,Invoice,Yes,Complete,JOHANSEN MECHANICAL,41.18,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3743,2026-03-29 00:00:00,Dorse House Account,P12049-762366,3730,1.510000015e+11
244374,Conversion,Invoice,Invoice,Yes,Complete,STURM HEATING & AIR CONDITIONING,7605,USD,2026-02-09 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2392,2026-03-11 00:00:00,Dorse House Account,187938128-007,3495,1.510000003e+11
242513-2,Conversion,Invoice,Invoice,Yes,Complete,AMS,111.77,USD,2025-12-08 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2232,2026-01-07 00:00:00,Dorse House Account,Polaris,3112,1.510000007e+11
245403,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,15.66,USD,2026-02-18 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-20 00:00:00,Dorse House Account,692756,3377,1.510000015e+11
245147,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,6385,USD,2026-02-09 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-03-11 00:00:00,Dorse House Account,32597,4289,1.510000002e+11
237079,Conversion,Invoice,Invoice,Yes,Complete,R&R HEATING,17023,USD,2025-09-05 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3926,2025-10-05 00:00:00,Dorse House Account,Lancze Douglas Shop Remod,4075,1.510000012e+11
244958,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,240,USD,2026-02-13 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-03-15 00:00:00,Dorse House Account,32529,4289,1.510000004e+11
245135,Conversion,Invoice,Invoice,Yes,Complete,ACCO ENGINEERED SYSTEMS (401856),13.64,USD,2026-02-10 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,5060,2026-03-12 00:00:00,Dorse House Account,60940751,3666,1.510000002e+11
244267,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,68,USD,2026-01-19 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-18 00:00:00,Dorse House Account,687504,3377,1.51e+11
242759-2,Conversion,Invoice,Invoice,Yes,Complete,BLYTHE MECHANICAL INC,3575,USD,2026-01-29 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4766,2026-02-28 00:00:00,Dorse House Account,14911,3223,1.510000005e+11
242014-2,Conversion,Invoice,Invoice,Yes,Complete,COLUMBIA ALLIED SERVICES INC,635,USD,2025-12-11 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2415,2026-01-10 00:00:00,Dorse House Account,2525,3598,1.510000013e+11
243117,Conversion,Invoice,Invoice,Yes,Complete,OCEAN PARK MECHANICAL INC,1644.43,USD,2025-12-18 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2522,2026-01-17 00:00:00,Dorse House Account,2201-2725,3557,1.510000005e+11
245008,Conversion,Invoice,Invoice,Yes,Complete,UNITED SYSTEMS MECHANICAL INC,72,USD,2026-02-04 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3714,2026-03-06 00:00:00,Dorse House Account,54353-9862,4010,1.510000011e+11
245675,Conversion,Invoice,Invoice,Yes,Complete,EVERGREEN REFRIGERATION LLC,200,USD,2026-02-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3971,2026-03-22 00:00:00,Dorse House Account,sp929095,4103,1.510000016e+11
244332,Conversion,Invoice,Invoice,Yes,Complete,NORDIC TEMPERATURE CONTROL,440,USD,2026-01-26 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4988,2026-02-25 00:00:00,Dorse House Account,252349,4316,1.510000007e+11
244835,Conversion,Invoice,Invoice,Yes,Complete,MCKINSTRY COMPANY,1530.2,USD,2026-02-04 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4222,2026-03-06 00:00:00,Dorse House Account,25357078,3442,1.510000002e+11
244906-6,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,79.42,USD,2026-02-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-22 00:00:00,Dorse House Account,694447,3377,1.510000013e+11
243852-1,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,9072.54,USD,2026-02-16 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-18 00:00:00,Dorse House Account,649364,3377,1.51000001e+11
243988-5,Conversion,Invoice,Invoice,Yes,Complete,UNITED SYSTEMS MECHANICAL INC,155,USD,2026-02-04 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3714,2026-03-06 00:00:00,Dorse House Account,54282-9891,4010,1.510000005e+11
245546-1,Conversion,Invoice,Invoice,Yes,Complete,MCKINSTRY COMPANY,1060,USD,2026-02-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4222,2026-03-22 00:00:00,Dorse House Account,26047065,3442,1.510000002e+11
245607,Conversion,Invoice,Invoice,Yes,Complete,CAPITAL HEATING & COOLING,800,USD,2026-02-24 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3758,2026-03-26 00:00:00,Dorse House Account,11343,3785,1.510000012e+11
244588,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,2234.37,USD,2026-01-29 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-02-28 00:00:00,Dorse House Account,PO037872,4269,1.510000001e+11
245001,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,120,USD,2026-02-13 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-03-15 00:00:00,Dorse House Account,PO038339,4269,1.510000001e+11
