Transaction Number,Transaction Source,Transaction Class,Transaction Type,Complete,Status,Bill-to Customer,Entered Amount,Currency,Transaction Date,Operating Company (OpCo),Accounting Date,Batch Name,Bill-to Customer Site,Due Date,Primary Salesperson,Po Number,Bill-to Customer Account Number,Document Number,Unnamed: 19,Unnamed: 37
244947,Conversion,Invoice,Invoice,Yes,Complete,AIR SYSTEMS ENGINEERING INC,470.04,USD,2026-02-04 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2696,2026-03-06 00:00:00,Dorse House Account,SHOPK333,3987,151000000272,,
241809,Conversion,Invoice,Invoice,Yes,Complete,APOLLO MECHANICAL CONTRACTORS,12558.3,USD,2025-11-26 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2169,2025-12-26 00:00:00,Dorse House Account,M3011/W-00009,3049,151000000945,,
242639,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,355,USD,2026-01-08 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-02-07 00:00:00,Dorse House Account,31612,4289,151000000622,,
245360,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,319.51,USD,2026-02-18 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-20 00:00:00,Dorse House Account,692506,3377,151000001480,,
243546,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,352.54,USD,2025-12-31 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-01-30 00:00:00,Dorse House Account,684420,3377,151000001225,,
245738,Conversion,Invoice,Invoice,Yes,Complete,TRIMBLE MECHANICAL,114,USD,2026-02-19 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2819,2026-03-21 00:00:00,Dorse House Account,3276,4006,151000000792,,
245609,Conversion,Invoice,Invoice,Yes,Complete,CUSTOM MECHANICAL SOLUTIONS,1360,USD,2026-02-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3671,2026-03-22 00:00:00,Dorse House Account,24-1334-7-23,3731,151000001657,,
243197,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,5000,USD,2025-12-29 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-01-28 00:00:00,Dorse House Account,31812,4289,151000000985,,
245192,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,7260.14,USD,2026-02-19 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-03-21 00:00:00,Dorse House Account,PO038600,4269,151000000742,,
240836-2,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,3996.12,USD,2026-01-09 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-02-08 00:00:00,Dorse House Account,PO033161,4269,151000001541,,
244139-1,Conversion,Invoice,Invoice,Yes,Complete,MCKINSTRY COMPANY,901,USD,2026-01-30 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4222,2026-03-01 00:00:00,Dorse House Account,26014163,3442,151000001631,,
244893,Conversion,Invoice,Invoice,Yes,Complete,BARGREEN ELLINGSON,6993,USD,2026-02-11 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3710,2026-03-13 00:00:00,Dorse House Account,2872904,4301,151000000858,,
244606,Conversion,Invoice,Invoice,Yes,Complete,TOTAL ENERGY MANAGEMENT,4380,USD,2026-02-05 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2868,2026-03-07 00:00:00,Dorse House Account,23474-213549,4018,151000000778,,
243390,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,21115,USD,2026-02-12 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-03-14 00:00:00,Dorse House Account,C250193,4289,151000001670,,
244677,Conversion,Invoice,Invoice,Yes,Complete,LEGACY HEATING AND COOLING,2522.8,USD,2026-02-13 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34313,2026-03-15 00:00:00,Dorse House Account,25191CNC,3887,151000000444,,
244479,Conversion,Invoice,Invoice,Yes,Complete,KOLLMAR INC,694,USD,2026-01-28 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3546,2026-02-27 00:00:00,Dorse House Account,SMOB-CO3-2818-6,3549,151000001533,,
244080,Conversion,Invoice,Invoice,Yes,Complete,ACCO ENGINEERED SYSTEMS (401856),101,USD,2026-01-16 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,5060,2026-02-15 00:00:00,Dorse House Account,70870838,3666,151000001380,,
245477,Conversion,Invoice,Invoice,Yes,Complete,AIR DESIGN,9060,USD,2026-02-26 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2425,2026-03-28 00:00:00,Dorse House Account,Kalispell - Fans,3583,151000000913,,
244299,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,197.9,USD,2026-01-29 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-28 00:00:00,Dorse House Account,690185,3377,151000000670,,
244852-2,Conversion,Invoice,Invoice,Yes,Complete,EVERGREEN REFRIGERATION LLC,1070,USD,2026-02-11 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3971,2026-03-13 00:00:00,Dorse House Account,BF928563,4103,151000000542,,
244040,Conversion,Invoice,Invoice,Yes,Complete,DIAMOND CONSTRUCTION SERVICES LLC,29.38,USD,2026-01-16 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3208,2026-02-15 00:00:00,Dorse House Account,Seattle 20,3501,151000001152,,
244215,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,519.5,USD,2026-01-22 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-21 00:00:00,Dorse House Account,687281,3377,151000001030,,
243428,Conversion,Invoice,Invoice,Yes,Complete,TRIMBLE MECHANICAL,88.61,USD,2025-12-29 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2819,2026-01-28 00:00:00,Dorse House Account,3083,4006,151000000580,,
244318,Conversion,Invoice,Invoice,Yes,Complete,LEGACY HEATING AND COOLING,2760,USD,2026-02-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34313,2026-03-22 00:00:00,Dorse House Account,JM00578,3887,151000000638,,
243281-1,Conversion,Invoice,Invoice,Yes,Complete,OCEAN PARK MECHANICAL INC,261.83,USD,2025-12-22 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2522,2026-01-21 00:00:00,Dorse House Account,2245-2720,3557,151000001290,,
242939-1,Conversion,Invoice,Invoice,Yes,Complete,OCEAN PARK MECHANICAL INC,80,USD,2025-12-17 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2522,2026-01-16 00:00:00,Dorse House Account,2515-2720,3557,151000000506,,
243239,Conversion,Invoice,Invoice,Yes,Complete,ACCO ENGINEERED SYSTEMS (401856),2335,USD,2026-02-26 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,5060,2026-03-28 00:00:00,Dorse House Account,238651,3666,151000000614,,
245903-1,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,21.94,USD,2026-02-25 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-27 00:00:00,Dorse House Account,695441,3377,151000001505,,
243403,Conversion,Invoice,Invoice,Yes,Complete,OCEAN PARK MECHANICAL INC,1464,USD,2025-12-29 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2522,2026-01-28 00:00:00,Dorse House Account,20075,3557,151000001531,,
246010,Conversion,Invoice,Invoice,Yes,Complete,OCEAN PARK MECHANICAL INC,425.99,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2522,2026-03-29 00:00:00,Dorse House Account,2511-2720,3557,151000001094,,
244626,Conversion,Invoice,Invoice,Yes,Complete,AIR TECH,404,USD,2026-01-26 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,5104,2026-02-25 00:00:00,Dorse House Account,26-sterling 16,3067,151000001437,,
243935,Conversion,Invoice,Invoice,Yes,Complete,TOTAL ENERGY MANAGEMENT,126.19,USD,2026-01-19 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2868,2026-02-18 00:00:00,Dorse House Account,23517-214053,4018,151000000603,,
243393-1,Conversion,Invoice,Invoice,Yes,Complete,DIAMOND CONSTRUCTION SERVICES LLC,24.08,USD,2025-12-23 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3208,2026-01-22 00:00:00,Dorse House Account,HEK,3501,151000000770,,
244667,Conversion,Invoice,Invoice,Yes,Complete,LEGACY HEATING AND COOLING,1310,USD,2026-02-11 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34313,2026-03-13 00:00:00,Dorse House Account,JM00578,3887,151000000636,,
245474,Conversion,Invoice,Invoice,Yes,Complete,VITAL MECHANICAL SERVICE,372.4,USD,2026-02-18 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2472,2026-03-20 00:00:00,Dorse House Account,305831,4042,151000000016,,
245831,Conversion,Invoice,Invoice,Yes,Complete,EVERGREEN REFRIGERATION LLC,2180,USD,2026-02-21 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3971,2026-03-23 00:00:00,Dorse House Account,BF928372,4103,151000000539,,
245551,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,86.2,USD,2026-02-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-22 00:00:00,Dorse House Account,693272,3377,151000000314,,
245703,Conversion,Invoice,Invoice,Yes,Complete,TRIMBLE MECHANICAL,181.34,USD,2026-02-25 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2819,2026-03-27 00:00:00,Dorse House Account,3265,4006,151000000968,,
242220-1,Conversion,Invoice,Invoice,Yes,Complete,ACCO ENGINEERED SYSTEMS (401856),9000,USD,2026-02-03 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,5060,2026-03-05 00:00:00,Dorse House Account,235212,3666,151000001162,,
243476,Conversion,Invoice,Invoice,Yes,Complete,ACCO ENGINEERED SYSTEMS (401856),60,USD,2026-01-21 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,5060,2026-02-20 00:00:00,Dorse House Account,60940774,3666,151000000183,,
244368-1,Conversion,Invoice,Invoice,Yes,Complete,ENVIROMECH,712.5,USD,2026-01-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3007,2026-02-26 00:00:00,Dorse House Account,25-484,3868,151000001346,,
244391,Conversion,Invoice,Invoice,Yes,Complete,STEELE MECHANICAL,3250,USD,2026-02-02 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34315,2026-03-04 00:00:00,Dorse House Account,KOZ Wetmore,3387,151000000102,,
244329-2,Conversion,Invoice,Invoice,Yes,Complete,NORDIC TEMPERATURE CONTROL,1350,USD,2026-02-04 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4988,2026-03-06 00:00:00,Dorse House Account,252349,4316,151000000709,,
243071,Conversion,Invoice,Invoice,Yes,Complete,ATLAS MECHANICAL INC,102623.5,USD,2026-01-07 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34328,2026-02-06 00:00:00,Dorse House Account,R250088,3576,151000000847,,
245578,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,75,USD,2026-02-24 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-26 00:00:00,Dorse House Account,693465,3377,151000001258,,
239464,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,1270,USD,2025-12-12 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-01-11 00:00:00,Dorse House Account,30347,4289,151000001647,,
238396-1,Conversion,Invoice,Invoice,Yes,Complete,EMPLOYEE PURCHASE,758,USD,2025-09-10 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3171,2025-09-10 00:00:00,Dorse House Account,Erik Foster,3027,151000000700,,
241898,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,3213.75,USD,2025-12-02 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-01-01 00:00:00,Dorse House Account,31522,4289,151000000387,,
243805-2,Conversion,Invoice,Invoice,Yes,Complete,MCKINSTRY COMPANY,1446,USD,2026-02-06 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4222,2026-03-08 00:00:00,Dorse House Account,26007070,3442,151000000207,,
243612,Conversion,Invoice,Invoice,Yes,Complete,SOUND HEATING AND A/C,250,USD,2026-01-06 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3405,2026-02-05 00:00:00,Dorse House Account,Kendrick,3297,151000001642,,
241571-1,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,4598.86,USD,2026-02-18 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-03-20 00:00:00,Dorse House Account,PO034158,4269,151000000573,,
244049,Conversion,Invoice,Invoice,Yes,Complete,OCEAN PARK MECHANICAL INC,56.12,USD,2026-01-16 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2522,2026-02-15 00:00:00,Dorse House Account,2511-2720,3557,151000001091,,
243921,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,19655,USD,2026-01-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-02-19 00:00:00,Dorse House Account,PO036980-1,4269,151000001574,,
241009-1,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,859,USD,2026-01-09 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-02-08 00:00:00,Dorse House Account,30906,4289,151000000983,,
243561-1,Conversion,Invoice,Invoice,Yes,Complete,AMS,156.72,USD,2026-01-09 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2232,2026-02-08 00:00:00,Dorse House Account,WORP - Kolter,3112,151000000525,,
245077,Conversion,Invoice,Invoice,Yes,Complete,HOLADAY-PARKS INC,381,USD,2026-02-11 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4512,2026-03-13 00:00:00,Dorse House Account,1022813-63373,3528,151000001208,,
244382,Conversion,Invoice,Invoice,Yes,Complete,VITAL MECHANICAL SERVICE,32.12,USD,2026-01-29 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2472,2026-02-28 00:00:00,Dorse House Account,305597,4042,151000000642,,
243745,Conversion,Invoice,Invoice,Yes,Complete,AMS,562.54,USD,2026-01-07 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2232,2026-02-06 00:00:00,Dorse House Account,,3112,151000001113,,
245494,Conversion,Invoice,Invoice,Yes,Complete,PSF MECHANICAL,69.83,USD,2026-02-18 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3039,2026-03-20 00:00:00,Dorse House Account,43876-1585-0213,3322,151000000678,,
244284,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,3285,USD,2026-01-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-02-26 00:00:00,Dorse House Account,PO037342-1 15-25-30182,4269,151000001353,,
245384,Conversion,Invoice,Invoice,Yes,Complete,CAMPBELL & COMPANY INC,783,USD,2026-02-23 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3800,2026-03-25 00:00:00,Dorse House Account,1247949,4252,151000000917,,
244054,Conversion,Invoice,Invoice,Yes,Complete,APOLLO MECHANICAL CONTRACTORS,862.8,USD,2026-01-16 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2169,2026-02-15 00:00:00,Dorse House Account,F1185,3049,151000000942,,
244596,Conversion,Invoice,Invoice,Yes,Complete,THERMAL SUPPLY,725.07,USD,2026-01-26 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2615,2026-02-25 00:00:00,Dorse House Account,6343602,3346,151000000864,,
245597,Conversion,Invoice,Invoice,Yes,Complete,COOLSYS LIGHT COMMERCIAL SOLUTIONS,329.99,USD,2026-02-17 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3736,2026-03-19 00:00:00,Dorse House Account,OR8238259,3742,151000001449,,
246105,Conversion,Invoice,Invoice,Yes,Complete,TRIMBLE MECHANICAL,478.92,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2819,2026-03-29 00:00:00,Dorse House Account,2648,4006,151000000135,,
240369,Conversion,Invoice,Invoice,Yes,Complete,DIAMOND HEATING,450,USD,2025-12-17 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2312,2026-01-16 00:00:00,Dorse House Account,Warrenton Outpost,4231,151000000650,,
245944,Conversion,Invoice,Invoice,Yes,Complete,UNIVERSITY MECHANICAL CONTRACTORS INC,250,USD,2026-02-26 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3158,2026-03-28 00:00:00,Dorse House Account,PO# 166529-133798,3336,151000000168,,
245476,Conversion,Invoice,Invoice,Yes,Complete,PLATT ELECTRIC-BREMERTON,350,USD,2026-02-16 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4930,2026-03-18 00:00:00,Dorse House Account,4496582,3375,151000000268,,
244275,Conversion,Invoice,Invoice,Yes,Complete,ASA PACIFIC INTERNATIONAL,3116,USD,2026-02-23 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3106,2026-03-25 00:00:00,Dorse House Account,57487340,4265,151000001284,,
242994-1,Conversion,Invoice,Invoice,Yes,Complete,MACKIN & LITTLE,636,USD,2026-01-05 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4377,2026-02-04 00:00:00,Dorse House Account,24-28-B,3527,151000000286,,
245883-1,Conversion,Invoice,Invoice,Yes,Complete,VITAL MECHANICAL SERVICE,32.12,USD,2026-02-25 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2472,2026-03-27 00:00:00,Dorse House Account,305968,4042,151000001005,,
245587,Conversion,Invoice,Invoice,Yes,Complete,TRS MECHANICAL INC,805,USD,2026-02-26 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4972,2026-03-28 00:00:00,Dorse House Account,23759,3498,151000000239,,
246088,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,418.12,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-03-29 00:00:00,Dorse House Account,PO039710,4269,151000000155,,
243745-2,Conversion,Invoice,Invoice,Yes,Complete,AMS,27.39,USD,2026-01-07 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2232,2026-02-06 00:00:00,Dorse House Account,,3112,151000001112,,
237796-1,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,1821,USD,2025-12-19 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-01-18 00:00:00,Dorse House Account,C252858,4289,151000000413,,
244108,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,372.12,USD,2026-01-16 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-15 00:00:00,Dorse House Account,686919,3377,151000000898,,
244895,Conversion,Invoice,Invoice,Yes,Complete,AMS,881,USD,2026-02-03 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2232,2026-03-05 00:00:00,Dorse House Account,030-006,3112,151000000926,,
243487,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,9725,USD,2026-01-12 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-11 00:00:00,Dorse House Account,683073,3377,151000000466,,
244271,Conversion,Invoice,Invoice,Yes,Complete,VITAL MECHANICAL SERVICE,355.4,USD,2026-01-22 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2472,2026-02-21 00:00:00,Dorse House Account,305396,4042,151000000253,,
239614,Conversion,Invoice,Invoice,Yes,Complete,MCKINSTRY COMPANY,997,USD,2025-10-06 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4222,2025-11-05 00:00:00,Dorse House Account,25113056,3442,151000000971,,
245113-1,Conversion,Invoice,Invoice,Yes,Complete,UNITED SYSTEMS MECHANICAL INC,18.56,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3714,2026-03-29 00:00:00,Dorse House Account,54429-9926,4010,151000000711,,
245402,Conversion,Invoice,Invoice,Yes,Complete,MCKINSTRY COMPANY,2197.27,USD,2026-02-23 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4222,2026-03-25 00:00:00,Dorse House Account,26042165,3442,151000000199,,
239403,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,7450,USD,2025-12-05 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-01-04 00:00:00,Dorse House Account,30353,4289,151000001416,,
241523-2,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,3623.42,USD,2026-01-30 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-03-01 00:00:00,Dorse House Account,PO034137,4269,151000000120,,
245193,Conversion,Invoice,Invoice,Yes,Complete,NARROWS HEATING & AIR COND,155,USD,2026-02-17 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3607,2026-03-19 00:00:00,Dorse House Account,C25-5600,4126,151000000223,,
244895-1,Conversion,Invoice,Invoice,Yes,Complete,AMS,465,USD,2026-02-10 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2232,2026-03-12 00:00:00,Dorse House Account,030-006,3112,151000000928,,
245988,Conversion,Invoice,Invoice,Yes,Complete,BLYTHE MECHANICAL INC,475,USD,2026-02-26 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4766,2026-03-28 00:00:00,Dorse House Account,15503,3223,151000000659,,
244798,Conversion,Invoice,Invoice,Yes,Complete,ACCO ENGINEERED SYSTEMS (401856),345,USD,2026-02-24 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,5060,2026-03-26 00:00:00,Dorse House Account,264324,3666,151000001167,,
244704,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,430.48,USD,2026-01-29 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-28 00:00:00,Dorse House Account,670145,3377,151000000876,,
245127,Conversion,Invoice,Invoice,Yes,Complete,PACIFIC AIR CONTROL INC,299.47,USD,2026-02-10 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4906,2026-03-12 00:00:00,Dorse House Account,10698,3849,151000000162,,
245508,Conversion,Invoice,Invoice,Yes,Complete,EMERALD AIRE INC,195,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3175,2026-03-29 00:00:00,Dorse House Account,A250811509,4293,151000000129,,
246016,Conversion,Invoice,Invoice,Yes,Complete,OCEAN PARK MECHANICAL INC,209.19,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2522,2026-03-29 00:00:00,Dorse House Account,2509-2720,3557,151000001089,,
242930-1,Conversion,Invoice,Invoice,Yes,Complete,COWDREY MECHANICAL SYSTEMS LLC,6430,USD,2026-01-21 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4912,2026-02-20 00:00:00,Dorse House Account,LM-12/8/25-PortlandTracto,3309,151000000079,,
243030-1,Conversion,Invoice,Invoice,Yes,Complete,UNIVERSITY MECHANICAL CONTRACTORS INC,4235,USD,2026-01-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3158,2026-02-26 00:00:00,Dorse House Account,380872-131477,3336,151000000166,,
239125-2,Conversion,Invoice,Invoice,Yes,Complete,BLYTHE MECHANICAL INC,1655,USD,2026-02-19 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4766,2026-03-21 00:00:00,Dorse House Account,103421,3223,151000000456,,
239077-3,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,196495,USD,2026-01-26 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-02-25 00:00:00,Dorse House Account,PO030127-3,4269,151000000113,,
245009,Conversion,Invoice,Invoice,Yes,Complete,OLYMPIA SHEET METAL,398,USD,2026-02-11 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2985,2026-03-13 00:00:00,Dorse House Account,26123,3247,151000000702,,
244578,Conversion,Invoice,Invoice,Yes,Complete,MCKINSTRY COMPANY,4550,USD,2026-02-11 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4222,2026-03-13 00:00:00,Dorse House Account,26020017,3442,151000000374,,
